Date;Doc;Description;Montant;Cpte;SsCpte;Dest
18/12/2023;16154;Intermarché;51,83 €;VOI;02;ClioBlanche
18/12/2023;16154;Intermarché;-51,83 €;BIL;01;Premier
19/12/2023;16155;Ferme des Blaches;67,20 €;ALI;01;Général
19/12/2023;16155;Ferme des Blaches;-67,20 €;BIL;01;Premier
19/12/2023;16156;Boulangerie école L'Aura;12,80 €;ALI;01;Général
19/12/2023;16156;Boulangerie école L'Aura;-12,80 €;BIL;01;Premier
19/12/2023;16157;Boulangerie école L'Aura;12,80 €;ALI;01;Général
19/12/2023;16157;Boulangerie école L'Aura;-12,80 €;REX;01;Général
19/12/2023;16158;Court-circuit;64,63 €;ALI;01;Général
19/12/2023;16158;Court-circuit;-64,63 €;BIL;01;Premier
19/12/2023;16159;Casino;10,99 €;LOG;02;Général
19/12/2023;16159;Casino;-23,88 €;BIL;01;Premier
19/12/2023;16159;Casino;6,45 €;SAN;02;Général
19/12/2023;16159;Casino;6,44 €;ALI;01;Général
19/12/2023;16160;La grande récré;56,99 €;LOI;03;Claire
19/12/2023;16160;La grande récré;-56,99 €;BIL;01;Premier
19/12/2023;16161;Meubles GB;100,00 €;HAB;01;Général
19/12/2023;16161;Meubles GB;-100,00 €;BIL;01;Premier
19/12/2023;16162;Laiterie des Gérentes;218,16 €;ALI;01;Général
19/12/2023;16162;Laiterie des Gérentes;-218,16 €;BIL;01;Premier
19/12/2023;16163;Laiterie des Gérentes;3,29 €;ALI;01;Général
19/12/2023;16163;Laiterie des Gérentes;-3,29 €;BIL;01;Premier
21/12/2023;16164;Retrait Société Générale;180,00 €;ALI;01;Général
21/12/2023;16164;Retrait Société Générale;-180,00 €;BIL;01;Général
21/12/2023;16165;La vie claire;-35,97 €;BIL;01;Premier
21/12/2023;16165;La vie claire;18,99 €;HAB;01;MC
21/12/2023;16165;La vie claire;16,98 €;ALI;01;Général
21/12/2023;16166;La caraque;46,20 €;LOI;06;Général
21/12/2023;16166;La caraque;27,50 €;ALI;01;Général
21/12/2023;16166;La caraque;-73,70 €;BIL;01;Premier
21/12/2023;16167;Park ND;1,90 €;VOI;01;Général
21/12/2023;16167;Park ND;-1,90 €;BIL;01;Premier
21/12/2023;16168;Carrefour;-126,51 €;BIL;01;Général
21/12/2023;16168;Carrefour;59,71 €;ALI;01;Général
21/12/2023;16168;Carrefour;10,78 €;SAN;02;Général
21/12/2023;16168;Carrefour;7,38 €;SCO;01;Général
21/12/2023;16168;Carrefour;48,64 €;LOI;03;Claire
20/12/2023;16169;Rbst MFTGS;-75,00 €;SAN;01;MC
20/12/2023;16169;Rbst MFTGS;75,00 €;BIL;01;Général
22/12/2023;16170;Ithurrico Etchea - Copropriété;-146,18 €;BIL;01;Général
22/12/2023;16170;Ithurrico Etchea - Copropriete;146,18 €;RFN;01;Texto
22/12/2023;16171;Remboursement frais Bruno;-330,51 €;BIL;01;Général
06/12/2023;16171;Imagerie hopital Baptiste;9,01 €;SAN;01;Baptiste
09/12/2023;16171;Pain;9,90 €;ALI;01;Général
04/11/2023;16171;Alimentation;8,00 €;ALI;01;Général
16/12/2023;16171;Pain;1,55 €;ALI;01;Général
16/12/2023;16171;Salade;1,29 €;ALI;01;Général
16/12/2023;16171;Sassoun - Arnaud, Julie, BMC;148,50 €;ALI;02;Général
22/12/2023;16171;Eau de Grenoble;62,53 €;LOG;06;Général
22/12/2023;16171;Eau de Grenoble;89,73 €;LOG;06;Général
23/12/2023;16172;Remboursement frais Bruno;-198,98 €;BIL;01;Général
23/12/2023;16172;Pain;5,40 €;ALI;01;Général
23/12/2023;16172;Dinde de noël;100,36 €;ALI;01;Général
23/12/2023;16172;Huitres et saumon ;84,85 €;ALI;01;Général
23/12/2023;16172;Casino Alimentation;8,37 €;ALI;01;Général
21/12/2023;16173;Parking Grenoble;5,00 €;VOI;01;Général
21/12/2023;16173;Parking Grenoble;-5,00 €;BIL;01;Premier
22/12/2023;16174;Epicuria;7,50 €;ALI;01;Général
22/12/2023;16174;Epicuria;-7,50 €;BIL;01;Premier
22/12/2023;16175;Union primeurs;136,73 €;ALI;01;Général
22/12/2023;16175;Union primeurs;-136,73 €;BIL;01;Premier
27/12/2023;16176;Diagonale du fou;35,90 €;LOI;06;Général
27/12/2023;16176;Diagonale du fou;-35,90 €;BIL;01;Premier
27/12/2023;16177;Intermarché;26,66 €;SAN;02;Général
27/12/2023;16177;Intermarché;-39,51 €;BIL;01;Premier
27/12/2023;16177;Intermarché;2,97 €;LOG;02;Général
27/12/2023;16177;Intermarché;2,83 €;SCO;01;Général
27/12/2023;16177;Intermarché;7,05 €;ALI;01;Général
27/12/2023;16178;Charcuterie des Limouches;30,99 €;ALI;01;Général
27/12/2023;16178;Charcuterie des Limouches;-30,99 €;BIL;01;Premier
27/12/2023;16179;Primeur Montélier;6,37 €;ALI;01;Général
27/12/2023;16179;Primeur Montélier;-6,37 €;BIL;01;Premier
27/12/2023;16180;Boulangerie école L'Aura;6,03 €;ALI;01;Général
27/12/2023;16180;Boulangerie école L'Aura;-6,03 €;BIL;01;Premier
27/12/2023;16181;Bureau de tabac;3,40 €;LOI;03;Bruno
27/12/2023;16181;Bureau de tabac;-3,40 €;BIL;01;Premier
21/12/2023;16182;SF;-12,60 €;BIL;01;Général
21/12/2023;16182;SF;12,60 €;SAN;01;MC
22/12/2023;16183;Garage Murat;-342,42 €;BIL;01;Général
22/12/2023;16183;Garage Murat;342,42 €;VOI;03;ClioBlanche
28/12/2023;16184;Remboursement frais Bruno;-195,29 €;BIL;01;Général
27/12/2023;16184;Clémentines et patates douce;8,27 €;ALI;01;Général
27/12/2023;16184;SNCF - Carte Senior MC;49,00 €;VOI;05;MC
28/12/2023;16184;Casino - Porto et foie gras;63,55 €;ALI;01;Général
28/12/2023;16184;Essence Clio blanche;48,04 €;VOI;02;ClioBlanche
28/12/2023;16184;Pharmacie - Doliprane et citrate bétaïne;14,02 €;SAN;01;Général
28/12/2023;16184;Piles;12,41 €;LOG;02;Général
22/12/2023;16185;Père et mère NOËL pour le Canada;-300,00 €;BIL;01;Général
22/12/2023;16185;Père et mère NOËL pour le Canada;300,00 €;LOI;03;Baptiste
25/12/2023;16185;Quête messe de Noël;20,00 €;LOI;06;Général
25/12/2023;16185;Quête messe de Noël;-20,00 €;BIL;00;Général
30/12/2023;16186;Home & cook;10,49 €;LOG;02;Général
30/12/2023;16186;Home & cook;-10,49 €;BIL;01;Premier
31/12/2023;16214;Remboursement MC par famille;-743,34 €;BIL;98;MC
08/12/2023;16214;Rbst tapis (MC & Claire kdo commun);50,00 €;LOI;03;Claire
08/12/2023;16214;Rbst tapis (MC & Claire kdo commun);25,00 €;LOI;03;MC
08/12/2023;16214;Rbst kdo gpe anniv;200,00 €;LOI;03;Clément
02/12/2023;16214;Ladi café;25,00 €;HAB;01;Claire
02/12/2023;16214;Artisa;12,00 €;LOI;03;Claire
14/12/2023;16214;L'autre moi;54,30 €;SAN;02;Général
23/11/2023;16214;FNAC;29,94 €;LOI;03;Général
02/12/2023;16214;Brin d'grelinette;13,00 €;ALI;01;Général
19/12/2023;16214;LDLC;144,90 €;LOI;03;Claire
14/12/2023;16214;La caraque;31,20 €;ALI;01;Général
20/12/2023;16214;Decathlon;158,00 €;LOI;03;Général
16/12/2023;16215;Parking Valence;1,20 €;VOI;01;Général
16/12/2023;16215;Parking Valence;-1,20 €;BIL;01;Premier
19/12/2023;16216;Boulangerie école L'Aura;30,40 €;ALI;01;Général
19/12/2023;16216;Boulangerie école L'Aura;-30,40 €;BIL;01;Premier
19/12/2023;16217;Bricomarché;5,50 €;LOG;02;Général
19/12/2023;16217;Bricomarché;-5,50 €;BIL;01;Premier
23/12/2023;16218;Petit primeur Chabeuil;44,13 €;ALI;01;Général
23/12/2023;16218;Petit primeur Chabeuil;-44,13 €;BIL;01;Premier
19/12/2023;16221;Jazz - Duo -50%;6,30 €;BAS;05;Général
19/12/2023;16221;Jazz - Duo -50%;-6,30 €;BIL;01;Général
19/12/2023;16221;Jazz - Cotisation;16,10 €;BAS;05;Général
19/12/2023;16221;Jazz - Cotisation;-16,10 €;BIL;01;Général
19/12/2023;16221;Jazz - Option Tranquillité Duo;0,49 €;BAS;05;Général
19/12/2023;16221;Jazz - Option Tranquillité Duo;-0,49 €;BIL;01;Général
19/12/2023;16221;Jazz - Option Tranquillité;0,70 €;BAS;05;Général
19/12/2023;16221;Jazz - Option Tranquillité;-0,70 €;BIL;01;Général
27/12/2023;16222;Orange  - N° client 0104525563 - 06 83 73 66 48;31,69 €;LOG;08;Clément
27/12/2023;16222;Orange  - N° client 0104525563 - 06 83 73 66 48;-31,69 €;BIL;01;Général
15/12/2023;16223;Acompte loyer Esthetic Center;-800,00 €;RFN;01;Texto
15/12/2023;16223;Acompte loyer Esthetic Center;800,00 €;BIL;01;Général
28/12/2023;16225;Tag;7,60 €;VOI;05;MC
28/12/2023;16225;Free Mobile - Tél  - 06 87 30 38 42;19,99 €;LOG;08;MC
28/12/2023;16225;Free Mobile - Tél  - 06 87 30 38 42;-27,59 €;BIL;01;Général
27/12/2023;16228;EDF (Client : 5016065031) Meylan RDC;-127,54 €;BIL;01;Général
27/12/2023;16228;EDF (Client : 5016065031) Meylan RDC;127,54 €;LOG;07;Général
28/12/2023;16229;EDF(Client : 5016346605) Meylan 1er;-138,25 €;BIL;01;Général
28/12/2023;16229;EDF(Client : 5016346605) Meylan 1er;138,25 €;LOG;07;Général
21/12/2023;16230;DARTY - Abonnement;14,99 €;LOG;03;Général
21/12/2023;16230;DARTY - Abonnement;-14,99 €;BIL;01;Général
19/12/2023;16231;EDF (Client : 6017060888) Mtvdre Gd Père;-51,60 €;BIL;01;Général
19/12/2023;16231;EDF (Client : 6017060888) Mtvdre Gd Père;51,60 €;LOG;07;Montvendre
28/12/2023;16232;AXA Pension;-447,19 €;PRF;05;MC
28/12/2023;16232;AXA Pension;0,00 €;IMP;01;Général
28/12/2023;16232;AXA Pension;447,19 €;BIL;01;Général
28/12/2023;16233;Gaz Engie;305,40 €;LOG;07;Général
28/12/2023;16233;Gaz Engie;-305,40 €;BIL;01;Général
28/12/2023;16233;Gaz Engie;206,60 €;LOG;07;Général
28/12/2023;16233;Gaz Engie;-206,60 €;BIL;01;Général
15/12/2023;16237;Area;89,33 €;VOI;01;Général
15/12/2023;16237;Area;-89,33 €;BIL;01;Général
30/11/2023;16238;SF;-18,90 €;BIL;01;Général
30/11/2023;16238;SF;18,90 €;SAN;01;MC
29/12/2023;16251;Pain;15,78 €;ALI;01;Général
30/12/2023;16251;Pain;2,50 €;ALI;01;Général
30/12/2023;16251;Parking Romans;1,00 €;VOI;01;Général
31/12/2023;16251;Remboursement frais Bruno;-19,28 €;BIL;98;Bruno
